Protein1_ID,Protein2_ID,label
O15239,P03496,1
O95831,P03431,1
P20290,P03431,1
Q9UKF6,P03496,1
A8MTJ3,P03496,1
P00558,P03431,1
P62979,P03431,1
Q9UGP8,P03508,1
P06400,P03508,1
O15270,P03496,1
Q9NU02,P03496,1
Q9BX68,P03496,1
P07900,P03485,1
O95071,P06821,1
Q9H7E2,P03496,1
O96005,P03496,1
P61981,P03508,1
P35749,P03496,1
P52788,P03496,1
Q99832,P03431,1
Q8TDQ7,P03496,1
Q99615,P03508,1
P29558,P03496,1
P57076,P03496,1
P61978,P06821,1
Q6PD62,P03496,1
P52209,P03496,1
P06748,I6T1Z7,1
Q9UMX0,P03496,1
Q9NPF5,P03496,1
P08670,P03431,1
Q6P1N9,P03496,1
Q8N488,P03496,1
P43243,P03508,1
P60896,P03496,1
Q99457,P03496,1
P12036,P03508,1
P07900,P69277,1
Q08999,P03496,1
P00533,P03496,1
P52292,P03452,1
Q9Y3D0,P03496,1
O60488,P03496,1
P48643,P06821,1
P07814,P03496,1
P22626,C3W5X5,1
P51955,P03433,1
Q8N5I3,P03508,1
P78352,P69277,1
Q86YT6,P03433,1
P68363,P03428,1
P17980,Q02600,1
Q15819,P03496,1
Q99578,P03496,1
Q8IUR0,P03496,1
Q9NZC9,P03496,1
Q8WWB3,P03496,1
P0DMV8,P03508,1
Q96CF2,P03496,1
O14907,P03431,1
O00410,C3W6G3,1
P61218,P03496,1
Q7L5N1,P03496,1
Q9GZZ9,P03496,1
P18621,P03431,1
O00231,P03431,1
Q9UL15,P03496,1
Q99873,P03431,1
P60709,P03428,1
Q96KR1,P03496,1
Q9BVA1,P03431,1
P62899,P03431,1
P67775,P03496,1
P23634,P03496,1
Q7Z5R6,P03496,1
P18545,P03496,1
P08579,P03508,1
P24539,P03496,1
O43251,P03496,1
P05023,P03431,1
Q9NRF9,P03431,1
Q96EY1,P03428,1
O60684,P03431,1
Q9H875,P03496,1
P49720,P03496,1
Q9UL40,P69277,1
Q6PUV4,P03496,1
Q9UBB5,P03496,1
P67812,P03496,1
O00567,P03496,1
P68104,P03485,1
P30414,P03496,1
P17612,P03431,1
Q96E11,P03496,1
P50990,P03433,1
O75688,P03508,1
P08240,P03431,1
Q9UBQ0,P03496,1
P05413,P03496,1
P52294,P03433,1
P09467,P03496,1
P61289,P03496,1
O94788,P03496,1
P55265,P03508,1
Q86UE4,P03431,1
P49821,P03496,1
Q9UK00,P03496,1
Q9UM00,P03496,1
Q13761,I6S532,1
Q9NY74,P03496,1
P04843,P03431,1
Q15363,P03496,1
P09382,P03496,1
Q9BTM1,P03431,1
Q8IWI9,P03508,1
Q96FJ2,P03496,1
Q14103,P03428,1
P13995,P03431,1
P51572,P03496,1
P47756,P03431,1
O60519,P03496,1
Q13813,P03508,1
P49321,P03431,1
Q92930,P03496,1
Q6P1M9,P03496,1
O95989,P03496,1
P60842,P03496,1
Q92769,I6T1Z7,1
Q9NZL9,P03496,1
P39023,P03431,1
P46777,P03431,1
O75379,P03496,1
Q92506,P03496,1
P68104,P0C0U1,1
Q96BM9,P03496,1
P12814,P03508,1
O43148,P03496,1
O95391,P03496,1
Q8NC51,P03431,1
Q9NWB6,P03496,1
P09543,P03508,1
Q7L7L0,P03431,1
P13637,P03431,1
Q92541,P03496,1
Q56A73,P03496,1
P11940,P03508,1
Q12959,P03431,1
P08047,P06821,1
Q9BYX4,P03508,1
Q76M96,P03496,1
P68431,I6S532,1
Q96EU6,P03496,1
Q8TDD1,P03496,1
P11441,P03431,1
Q7L311,P03496,1
P04406,P03431,1
Q9UH03,P03496,1
P52272,P03431,1
Q8TD31,P03433,1
Q99447,P03496,1
Q9Y3C4,P03496,1
P62847,P03431,1
P30044,P03496,1
P50402,P03496,1
P62736,P03431,1
Q9UNM6,P03431,1
Q14103,P03431,1
P20810,P03496,1
Q07065,P03508,1
Q71SY5,P03496,1
Q92530,P03496,1
P05141,C3W5S1,1
Q99536,P03496,1
Q9H4A6,P03431,1
P04406,P03433,1
O15303,P03431,1
P06576,P69277,1
P49368,P03508,1
P08670,P03508,1
Q99081,C3W5R8,1
P34932,P03508,1
Q15018,P03428,1
Q9BRX8,P03496,1
P62280,P03431,1
Q00610,P03431,1
Q13561,P03431,1
Q8NFX7,P03496,1
Q8TD10,P03431,1
P23511,P03496,1
Q5T8P6,P03496,1
Q96QZ7,P03496,1
Q15326,P03496,1
P16615,P69277,1
Q86VP1,P03508,1
Q9BUF5,P03428,1
Q9NY93,P69277,1
O95817,P03431,1
Q9Y3A5,P03496,1
P18124,P03508,1
O75947,P03431,1
P02647,P03508,1
P35268,P03431,1
P08238,P69277,1
Q9UKA9,P03496,1
Q96ES7,P03496,1
Q15005,P03496,1
P28289,P03496,1
Q96KN4,P03433,1
P17980,P69277,1
P63098,P03496,1
O14576,P03496,1
Q5VT06,P03508,1
Q13155,P03496,1
P05976,P03431,1
Q9Y2T7,P03496,1
P22492,P03508,1
Q9Y2R4,P03496,1
Q14118,P03496,1
Q15906,P03496,1
P07437,C3W5S7,1
P05062,P03496,1
P15104,C3W5S0,1
Q86UE4,P03496,1
Q92597,P03496,1
P09619,P03508,1
P54652,C3W5S0,1
Q9GZU8,P03496,1
Q93008,P03508,1
Q92831,P03496,1
Q9Y230,P06821,1
P16615,P03468,1
P62937,P03431,1
O96004,P03496,1
P53990,P03496,1
Q99816,P03508,1
P62736,P69277,1
P62195,P03508,1
O95394,P03496,1
P62979,P03508,1
Q9BPX5,P03496,1
O94874,P03496,1
P06576,P03431,1
O60506,P03428,1
Q8NHW3,P03496,1
P15531,P03496,1
O15226,P03431,1
Q9NVH1,P03496,1
P62263,P03431,1
Q9NZ45,P03496,1
Q06787,P03428,1
O43395,P03496,1
Q15434,P03496,1
Q13542,P03496,1
P29966,P03431,1
P42773,P03496,1
Q7Z2W4,P03431,1
P62269,P03508,1
Q9H008,P03496,1
Q13442,P03431,1
Q9BRR8,P03496,1
P22314,P03431,1
P50750,P03496,1
Q9C0F1,P03508,1
Q9C0F1,P03496,1
Q9Y5U8,P03496,1
Q92499,P03431,1
O43776,P03496,1
P63104,P03428,1
P10412,P03431,1
Q7Z406,P03496,1
O75496,P03496,1
Q01813,P69277,1
Q99549,P03496,1
Q9BU68,P03496,1
Q9HAN9,P03496,1
Q9UNP9,P03431,1
P10809,P03433,1
Q15843,C3W5X6,1
Q8N5R6,P03496,1
O43889,P06821,1
P62258,P03508,1
Q96K80,P03496,1
Q96L92,P03496,1
P30626,P03496,1
Q92831,P03508,1
Q13885,P69277,1
O43164,P03431,1
P63172,P03496,1
O75190,I6T1Z7,1
O43865,P03431,1
Q8IVW6,P03496,1
Q15700,P03496,1
Q9Y5V3,P69277,1
O75531,P03508,1
P11021,P03466,1
Q9HBK9,P03496,1
Q5TDH0,P03496,1
P61225,P03496,1
Q96JJ7,P03431,1
P68366,P03428,1
Q9Y4K3,P03508,1
P43487,P03496,1
P05141,P03431,1
Q9NSC5,P03508,1
P09972,P03496,1
Q96SI9,P03508,1
P68104,I6TAI3,1
Q9BZL1,P03496,1
Q8IVP5,P03496,1
Q9H0R4,P03496,1
Q9UHG0,P03496,1
O43719,P03496,1
Q96KC9,P03496,1
P06400,P03496,1
Q92686,P03431,1
P78352,P03508,1
P60059,P03496,1
Q96EK4,P03496,1
O43399,P03496,1
O75410,C3W5X5,1
Q96KK5,P03431,1
P35609,P03466,1
Q09472,P03485,1
Q96RT1,P03428,1
Q8NDV7,P03433,1
P41567,P03428,1
P08238,P06821,1
Q9BXS6,P03496,1
P31943,P03508,1
Q9UQ35,P03508,1
Q9UK41,P03485,1
Q8WYQ5,P03496,1
P17301,P03496,1
Q9UL15,P03508,1
P62750,P03508,1
P23560,P03496,1
Q07666,C3W5R8,1
O75348,P03431,1
Q13557,P03496,1
O14654,P03431,1
Q15366,P69277,1
Q9NQC3,P03496,1
Q13363,P03496,1
Q8WXF1,P03496,1
Q9UMX6,P03496,1
P49760,P03496,1
Q6FI13,P03431,1
Q92796,P03496,1
Q9BY49,P03496,1
Q9Y3I0,P69277,1
Q14764,P03496,1
Q8TAE6,P03496,1
P04908,P03431,1
Q9H4A6,P03496,1
Q9H3U1,P03496,1
P23396,P69277,1
P13667,P03508,1
P34896,P03496,1
Q9Y5K5,P03431,1
O43790,P03496,1
P41134,P03496,1
P35606,P03496,1
Q9P2J5,P03496,1
Q8WWF6,P03496,1
Q9NX63,P03431,1
P30085,P03433,1
O95816,C3W5R9,1
P0CAP1,P03433,1
Q7Z3B4,P03508,1
P55735,P03496,1
Q92841,P03431,1
Q9UJ41,P03508,1
O00401,P03496,1
Q01844,P03431,1
A2RU48,P03496,1
A6NFN3,P03496,1
P51784,P03433,1
P61925,P03496,1
Q00577,P03431,1
P36871,P03496,1
Q9UJQ7,P03496,1
P53778,P03496,1
Q9P291,P03496,1
Q5SSJ5,P03496,1
P62750,P69277,1
P27708,C3W5X5,1
P07910,P03508,1
Q9Y697,P03496,1
Q14566,P03496,1
Q9UNM6,P03508,1
Q6P5Q4,P03496,1
P05114,P03431,1
P20226,P06821,1
Q9Y5M8,P03431,1
Q8IZ41,P03496,1
Q0VFZ6,P03496,1
P30519,P03431,1
P33993,P03508,1
Q02543,P03496,1
Q14112,I6TEF5,1
P30838,P03496,1
P06454,P03485,1
Q9Y584,P03496,1
Q15084,P03431,1
P19012,P03496,1
O00231,P03433,1
Q12906,C3W5R8,1
Q7L014,P03496,1
O43592,P03496,1
P07900,P0C0U1,1
P48643,P03428,1
